date	size'/'remotesize	flags(request:Update,Range state:File response:Modified,Chunked,gZipped)	statuscode	status ('servermsg')	MIME	Etag|Date	URL	localfile	(from URL)
15:42:43	450782/450782	---M--	200	added ('OK')	application/javascript	date:Tue,%2029%20Mar%202016%2022:14:53%20GMT	https://kidsdiscoveryworld.com/image-gallery/js/jquery-ui-1.10.3.custom.js	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/image-gallery/js/jquery-ui-1.10.3.custom.js	(from https://kidsdiscoveryworld.com/gallery.html)
15:42:43	44817/44817	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jun%202019%2016:06:09%20GMT	https://kidsdiscoveryworld.com/image-gallery/gallery/medium/1_prek6.jpg	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/image-gallery/gallery/medium/1_prek6.jpg	(from https://kidsdiscoveryworld.com/gallery.html)
15:42:43	12762/12762	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2018:42:43%20GMT	https://kidsdiscoveryworld.com/gallery-view.html?id=1	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/gallery-view681a.html	(from https://kidsdiscoveryworld.com/gallery.html)
15:42:43	34188/34188	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jun%202019%2016:11:37%20GMT	https://kidsdiscoveryworld.com/image-gallery/gallery/medium/2_20180703_101402.jpg	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/image-gallery/gallery/medium/2_20180703_101402.jpg	(from https://kidsdiscoveryworld.com/gallery.html)
15:42:44	12000/12000	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2018:42:43%20GMT	https://kidsdiscoveryworld.com/gallery-view.html?id=2	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/gallery-view0b30.html	(from https://kidsdiscoveryworld.com/gallery.html)
15:42:44	21068/21068	---M--	200	added ('OK')	application/javascript	date:Mon,%2021%20Jan%202019%2006:33:41%20GMT	https://kidsdiscoveryworld.com/js/jquery.validate.min.js	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/js/jquery.validate.min.js	(from https://kidsdiscoveryworld.com/contact.html)
15:42:44	2785/2785	---M-Z	200	added ('OK')	text/html	date:Tue,%2015%20Sep%202020%2018:42:44%20GMT	https://kidsdiscoveryworld.com/generator/default.php?page=pages&view=edit&doc=contact.html&return=%2Fcontact.html	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/default4996.html	(from https://kidsdiscoveryworld.com/contact.html)
15:42:44	2307/2307	---MC-	200	added ('OK')	image/png	date:Tue,%2015%20Sep%202020%2018:42:44%20GMT	https://kidsdiscoveryworld.com/captchaImage.php	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/captchaImage.png	(from https://kidsdiscoveryworld.com/contact.html)
15:42:45	14080/14080	---M--	200	added ('OK')	text/css	date:Sun,%2007%20Apr%202019%2000:52:35%20GMT	https://kidsdiscoveryworld.com/generator/includes/frame.css	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/includes/frame.css	(from https://kidsdiscoveryworld.com/generator/default.php?page=pages&view=edit&doc=index.html&return=%2F)
15:42:45	13482/13482	---M--	200	added ('OK')	text/css	date:Thu,%2029%20Sep%202011%2019:06:34%20GMT	https://kidsdiscoveryworld.com/generator/includes/style.css	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/includes/style.css	(from https://kidsdiscoveryworld.com/generator/default.php?page=pages&view=edit&doc=index.html&return=%2F)
15:42:45	78601/78601	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Sep%202011%2019:06:36%20GMT	https://kidsdiscoveryworld.com/generator/includes/jquery/js/jquery-1.4.4.min.js	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/includes/jquery/js/jquery-1.4.4.min.js	(from https://kidsdiscoveryworld.com/generator/default.php?page=pages&view=edit&doc=index.html&return=%2F)
15:42:45	34022/34022	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Sep%202011%2019:06:36%20GMT	https://kidsdiscoveryworld.com/generator/includes/jquery/js/jquery-ui-1.8.7.custom.min.js	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/includes/jquery/js/jquery-ui-1.8.7.custom.min.js	(from https://kidsdiscoveryworld.com/generator/default.php?page=pages&view=edit&doc=index.html&return=%2F)
15:42:45	9192/9192	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Sep%202011%2019:06:34%20GMT	https://kidsdiscoveryworld.com/generator/includes/colorbox/jquery.colorbox-min.js	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/includes/colorbox/jquery.colorbox-min.js	(from https://kidsdiscoveryworld.com/generator/default.php?page=pages&view=edit&doc=index.html&return=%2F)
15:42:46	4648/4648	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Sep%202011%2019:06:42%20GMT	https://kidsdiscoveryworld.com/generator/scripts/language/en-US/editor_lang.js	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/scripts/language/en-US/editor_lang.js	(from https://kidsdiscoveryworld.com/generator/default.php?page=pages&view=edit&doc=index.html&return=%2F)
15:42:46	835/835	---M--	200	added ('OK')	application/javascript	date:Thu,%2029%20Sep%202011%2019:06:38%20GMT	https://kidsdiscoveryworld.com/generator/scripts/innovaeditor.js	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/scripts/innovaeditor.js	(from https://kidsdiscoveryworld.com/generator/default.php?page=pages&view=edit&doc=index.html&return=%2F)
15:42:46	11816/11816	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2005:25:36%20GMT	https://kidsdiscoveryworld.com/generator/index.html	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/index.html	(from https://kidsdiscoveryworld.com/generator/default.php?page=pages&view=edit&doc=index.html&return=%2F)
15:42:47	11816/11816	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2005:25:36%20GMT	https://kidsdiscoveryworld.com/generator/about.html	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/about.html	(from https://kidsdiscoveryworld.com/generator/default.php?page=pages&view=edit&doc=about.html&return=%2Fabout.html)
15:42:47	11816/11816	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2005:25:36%20GMT	https://kidsdiscoveryworld.com/generator/staff.html	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/staff.html	(from https://kidsdiscoveryworld.com/generator/default.php?page=pages&view=edit&doc=staff.html&return=%2Fstaff.html)
15:42:47	11816/11816	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2005:25:36%20GMT	https://kidsdiscoveryworld.com/generator/testimonials.html	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/testimonials.html	(from https://kidsdiscoveryworld.com/generator/default.php?page=pages&view=edit&doc=testimonials.html&return=%2Ftestimonials.html)
15:42:48	11816/11816	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2005:25:36%20GMT	https://kidsdiscoveryworld.com/generator/programs.html	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/programs.html	(from https://kidsdiscoveryworld.com/generator/default.php?page=pages&view=edit&doc=programs.html&return=%2Fprograms.html)
15:42:48	11816/11816	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2005:25:36%20GMT	https://kidsdiscoveryworld.com/generator/curriculum.html	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/curriculum.html	(from https://kidsdiscoveryworld.com/generator/default.php?page=pages&view=edit&doc=curriculum.html&return=%2Fcurriculum.html)
15:42:48	11816/11816	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2005:25:36%20GMT	https://kidsdiscoveryworld.com/generator/for-parents.html	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/for-parents.html	(from https://kidsdiscoveryworld.com/generator/default.php?page=pages&view=edit&doc=for-parents.html&return=%2Ffor-parents.html)
15:42:48	11816/11816	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2005:25:36%20GMT	https://kidsdiscoveryworld.com/generator/enrollment.html	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/enrollment.html	(from https://kidsdiscoveryworld.com/generator/default.php?page=pages&view=edit&doc=enrollment.html&return=%2Fenrollment.html)
15:42:49	1367/1367	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2022:14:53%20GMT	https://kidsdiscoveryworld.com/image-gallery/images/eyeBtn.png	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/image-gallery/images/eyeBtn.png	(from https://kidsdiscoveryworld.com/image-gallery/css/style.css)
15:42:49	859/859	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2022:14:52%20GMT	https://kidsdiscoveryworld.com/image-gallery/images/enlarge.png	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/image-gallery/images/enlarge.png	(from https://kidsdiscoveryworld.com/image-gallery/css/style.css)
15:42:49	1156/1156	---M--	200	added ('OK')	image/png	date:Tue,%2029%20Mar%202016%2022:14:53%20GMT	https://kidsdiscoveryworld.com/image-gallery/images/loadMorBg.png	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/image-gallery/images/loadMorBg.png	(from https://kidsdiscoveryworld.com/image-gallery/css/style.css)
15:42:50	11816/11816	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2005:25:36%20GMT	https://kidsdiscoveryworld.com/image-gallery/css/images/animated-overlay.gif	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/image-gallery/css/images/animated-overlay.gif	(from https://kidsdiscoveryworld.com/image-gallery/css/jquery-ui.css)
15:42:50	11816/11816	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2005:25:36%20GMT	https://kidsdiscoveryworld.com/image-gallery/css/images/ui-bg_flat_75_ffffff_40x100.png	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/image-gallery/css/images/ui-bg_flat_75_ffffff_40x100.png	(from https://kidsdiscoveryworld.com/image-gallery/css/jquery-ui.css)
15:42:50	11816/11816	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2005:25:36%20GMT	https://kidsdiscoveryworld.com/image-gallery/css/images/ui-bg_glass_65_ffffff_1x400.png	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/image-gallery/css/images/ui-bg_glass_65_ffffff_1x400.png	(from https://kidsdiscoveryworld.com/image-gallery/css/jquery-ui.css)
15:42:50	11816/11816	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2005:25:36%20GMT	https://kidsdiscoveryworld.com/image-gallery/css/images/ui-bg_glass_55_fbf9ee_1x400.png	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/image-gallery/css/images/ui-bg_glass_55_fbf9ee_1x400.png	(from https://kidsdiscoveryworld.com/image-gallery/css/jquery-ui.css)
15:42:50	11816/11816	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2005:25:36%20GMT	https://kidsdiscoveryworld.com/image-gallery/css/images/ui-bg_glass_95_fef1ec_1x400.png	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/image-gallery/css/images/ui-bg_glass_95_fef1ec_1x400.png	(from https://kidsdiscoveryworld.com/image-gallery/css/jquery-ui.css)
15:42:51	11816/11816	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2005:25:36%20GMT	https://kidsdiscoveryworld.com/image-gallery/css/images/ui-icons_222222_256x240.png	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/image-gallery/css/images/ui-icons_222222_256x240.png	(from https://kidsdiscoveryworld.com/image-gallery/css/jquery-ui.css)
15:42:51	11816/11816	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2005:25:36%20GMT	https://kidsdiscoveryworld.com/image-gallery/css/images/ui-icons_888888_256x240.png	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/image-gallery/css/images/ui-icons_888888_256x240.png	(from https://kidsdiscoveryworld.com/image-gallery/css/jquery-ui.css)
15:42:51	11816/11816	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2005:25:36%20GMT	https://kidsdiscoveryworld.com/image-gallery/css/images/ui-icons_454545_256x240.png	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/image-gallery/css/images/ui-icons_454545_256x240.png	(from https://kidsdiscoveryworld.com/image-gallery/css/jquery-ui.css)
15:42:51	11816/11816	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2005:25:36%20GMT	https://kidsdiscoveryworld.com/image-gallery/css/images/ui-icons_2e83ff_256x240.png	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/image-gallery/css/images/ui-icons_2e83ff_256x240.png	(from https://kidsdiscoveryworld.com/image-gallery/css/jquery-ui.css)
15:42:51	11816/11816	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2005:25:36%20GMT	https://kidsdiscoveryworld.com/image-gallery/css/images/ui-icons_cd0a0a_256x240.png	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/image-gallery/css/images/ui-icons_cd0a0a_256x240.png	(from https://kidsdiscoveryworld.com/image-gallery/css/jquery-ui.css)
15:42:52	11816/11816	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2005:25:36%20GMT	https://kidsdiscoveryworld.com/image-gallery/css/images/ui-bg_flat_0_aaaaaa_40x100.png	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/image-gallery/css/images/ui-bg_flat_0_aaaaaa_40x100.png	(from https://kidsdiscoveryworld.com/image-gallery/css/jquery-ui.css)
15:42:52	72449/72449	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2029%20Mar%202016%2022:14:50%20GMT	https://kidsdiscoveryworld.com/image-gallery/fonts/fontawesome-webfont.eot?v=4.1.0	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/image-gallery/fonts/fontawesome-webfont862f.eot	(from https://kidsdiscoveryworld.com/image-gallery/css/font-awesome.css)
15:42:53	83760/83760	---M--	200	added ('OK')	font/woff	date:Tue,%2029%20Mar%202016%2022:14:50%20GMT	https://kidsdiscoveryworld.com/image-gallery/fonts/fontawesome-webfont.woff?v=4.1.0	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/image-gallery/fonts/fontawesome-webfont862f.woff	(from https://kidsdiscoveryworld.com/image-gallery/css/font-awesome.css)
15:42:53	141564/141564	---M--	200	added ('OK')	font/ttf	date:Tue,%2029%20Mar%202016%2022:14:50%20GMT	https://kidsdiscoveryworld.com/image-gallery/fonts/fontawesome-webfont.ttf?v=4.1.0	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/image-gallery/fonts/fontawesome-webfont862f.ttf	(from https://kidsdiscoveryworld.com/image-gallery/css/font-awesome.css)
15:42:53	72449/72449	---M--	200	added ('OK')	application/vnd.ms-fontobject	date:Tue,%2029%20Mar%202016%2022:14:50%20GMT	https://kidsdiscoveryworld.com/image-gallery/fonts/fontawesome-webfont.eot?	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/image-gallery/fonts/fontawesome-webfontd41d.eot	(from https://kidsdiscoveryworld.com/image-gallery/css/font-awesome.css)
15:42:53	253487/253487	---M--	200	added ('OK')	image/svg+xml	date:Tue,%2029%20Mar%202016%2022:14:50%20GMT	https://kidsdiscoveryworld.com/image-gallery/fonts/fontawesome-webfont.svg?v=4.1.0	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/image-gallery/fonts/fontawesome-webfont862f.svg	(from https://kidsdiscoveryworld.com/image-gallery/css/font-awesome.css)
15:42:54	3885/3885	---M-Z	200	added ('OK')	text/css	etag:%225eb03e58-f2d%22	https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.css	C:/Meus%20Sites/Site%20Creche/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.css	(from https://kidsdiscoveryworld.com/gallery-view.html?id=1)
15:42:54	22994/22994	---M-Z	200	added ('OK')	application/javascript	etag:%225eb03e58-59d2%22	https://cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.js	C:/Meus%20Sites/Site%20Creche/cdnjs.cloudflare.com/ajax/libs/fancybox/2.1.5/jquery.fancybox.min.js	(from https://kidsdiscoveryworld.com/gallery-view.html?id=1)
15:42:55	5270/5270	---M--	200	added ('OK')	application/javascript	date:Tue,%2029%20Mar%202016%2022:14:53%20GMT	https://kidsdiscoveryworld.com/image-gallery/js/jquery-ias.min.js	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/image-gallery/js/jquery-ias.min.js	(from https://kidsdiscoveryworld.com/gallery-view.html?id=1)
15:42:55	126090/126090	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jun%202019%2016:08:02%20GMT	https://kidsdiscoveryworld.com/image-gallery/gallery/1561478882_prek6.jpg	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/image-gallery/gallery/1561478882_prek6.jpg	(from https://kidsdiscoveryworld.com/gallery-view.html?id=1)
15:42:55	44817/44817	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jun%202019%2016:08:02%20GMT	https://kidsdiscoveryworld.com/image-gallery/gallery/medium/1561478882_prek6.jpg	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/image-gallery/gallery/medium/1561478882_prek6.jpg	(from https://kidsdiscoveryworld.com/gallery-view.html?id=1)
15:42:55	44630/44630	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jun%202019%2016:08:03%20GMT	https://kidsdiscoveryworld.com/image-gallery/gallery/medium/1561478882_infants3.jpg	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/image-gallery/gallery/medium/1561478882_infants3.jpg	(from https://kidsdiscoveryworld.com/gallery-view.html?id=1)
15:42:55	139595/139595	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jun%202019%2016:08:03%20GMT	https://kidsdiscoveryworld.com/image-gallery/gallery/1561478882_infants3.jpg	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/image-gallery/gallery/1561478882_infants3.jpg	(from https://kidsdiscoveryworld.com/gallery-view.html?id=1)
15:42:56	44473/44473	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jun%202019%2016:08:03%20GMT	https://kidsdiscoveryworld.com/image-gallery/gallery/medium/1561478883_prek4.jpg	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/image-gallery/gallery/medium/1561478883_prek4.jpg	(from https://kidsdiscoveryworld.com/gallery-view.html?id=1)
15:42:56	54695/54695	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jun%202019%2016:08:03%20GMT	https://kidsdiscoveryworld.com/image-gallery/gallery/medium/1561478883_toddler1.jpg	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/image-gallery/gallery/medium/1561478883_toddler1.jpg	(from https://kidsdiscoveryworld.com/gallery-view.html?id=1)
15:42:56	162202/162202	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jun%202019%2016:08:03%20GMT	https://kidsdiscoveryworld.com/image-gallery/gallery/1561478883_toddler1.jpg	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/image-gallery/gallery/1561478883_toddler1.jpg	(from https://kidsdiscoveryworld.com/gallery-view.html?id=1)
15:42:56	52367/52367	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jun%202019%2016:08:03%20GMT	https://kidsdiscoveryworld.com/image-gallery/gallery/medium/1561478883_toddler3.jpg	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/image-gallery/gallery/medium/1561478883_toddler3.jpg	(from https://kidsdiscoveryworld.com/gallery-view.html?id=1)
15:42:57	129351/129351	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jun%202019%2016:08:03%20GMT	https://kidsdiscoveryworld.com/image-gallery/gallery/1561478883_prek4.jpg	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/image-gallery/gallery/1561478883_prek4.jpg	(from https://kidsdiscoveryworld.com/gallery-view.html?id=1)
15:42:57	159066/159066	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jun%202019%2016:08:04%20GMT	https://kidsdiscoveryworld.com/image-gallery/gallery/1561478883_toddler3.jpg	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/image-gallery/gallery/1561478883_toddler3.jpg	(from https://kidsdiscoveryworld.com/gallery-view.html?id=1)
15:42:57	34188/34188	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jun%202019%2016:12:30%20GMT	https://kidsdiscoveryworld.com/image-gallery/gallery/medium/1561479150_20180703_101402.jpg	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/image-gallery/gallery/medium/1561479150_20180703_101402.jpg	(from https://kidsdiscoveryworld.com/gallery-view.html?id=2)
15:42:57	100107/100107	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jun%202019%2016:12:30%20GMT	https://kidsdiscoveryworld.com/image-gallery/gallery/1561479150_20180703_101402.jpg	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/image-gallery/gallery/1561479150_20180703_101402.jpg	(from https://kidsdiscoveryworld.com/gallery-view.html?id=2)
15:42:57	42286/42286	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jun%202019%2016:12:31%20GMT	https://kidsdiscoveryworld.com/image-gallery/gallery/medium/1561479150_20180703_101515.jpg	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/image-gallery/gallery/medium/1561479150_20180703_101515.jpg	(from https://kidsdiscoveryworld.com/gallery-view.html?id=2)
15:42:58	137621/137621	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jun%202019%2016:12:31%20GMT	https://kidsdiscoveryworld.com/image-gallery/gallery/1561479150_20180703_101515.jpg	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/image-gallery/gallery/1561479150_20180703_101515.jpg	(from https://kidsdiscoveryworld.com/gallery-view.html?id=2)
15:42:59	52709/52709	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jun%202019%2016:12:31%20GMT	https://kidsdiscoveryworld.com/image-gallery/gallery/medium/1561479151_20181116_101143.jpg	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/image-gallery/gallery/medium/1561479151_20181116_101143.jpg	(from https://kidsdiscoveryworld.com/gallery-view.html?id=2)
15:42:59	11816/11816	---M-Z	404	error ('Not%20Found')	text/html	date:Tue,%2023%20Apr%202019%2005:25:36%20GMT	https://kidsdiscoveryworld.com/generator/contact.html	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/contact.8e.delayed	(from https://kidsdiscoveryworld.com/generator/default.php?page=pages&view=edit&doc=contact.html&return=%2Fcontact.html)
15:42:59	158107/158107	---M--	200	added ('OK')	image/jpeg	date:Tue,%2025%20Jun%202019%2016:12:31%20GMT	https://kidsdiscoveryworld.com/image-gallery/gallery/1561479151_20181116_101143.jpg	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/image-gallery/gallery/1561479151_20181116_101143.jpg	(from https://kidsdiscoveryworld.com/gallery-view.html?id=2)
15:42:59	182/182	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202011%2019:06:36%20GMT	https://kidsdiscoveryworld.com/generator/includes/colorbox/images/overlay.png	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/includes/colorbox/images/overlay.png	(from https://kidsdiscoveryworld.com/generator/includes/style.css)
15:42:59	157/157	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202011%2019:06:36%20GMT	https://kidsdiscoveryworld.com/generator/includes/colorbox/images/loading_background.png	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/includes/colorbox/images/loading_background.png	(from https://kidsdiscoveryworld.com/generator/includes/style.css)
15:43:00	9427/9427	---M--	200	added ('OK')	image/gif	date:Thu,%2029%20Sep%202011%2019:06:36%20GMT	https://kidsdiscoveryworld.com/generator/includes/colorbox/images/loading.gif	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/includes/colorbox/images/loading.gif	(from https://kidsdiscoveryworld.com/generator/includes/style.css)
15:43:00	1249/1249	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202011%2019:06:36%20GMT	https://kidsdiscoveryworld.com/generator/includes/colorbox/images/controls.png	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/includes/colorbox/images/controls.png	(from https://kidsdiscoveryworld.com/generator/includes/style.css)
15:43:00	2904/2904	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202011%2019:06:34%20GMT	https://kidsdiscoveryworld.com/generator/images/logo_login.png	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/images/logo_login.png	(from https://kidsdiscoveryworld.com/generator/includes/style.css)
15:43:00	977/977	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202011%2019:06:34%20GMT	https://kidsdiscoveryworld.com/generator/images/chevron_down.png	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/images/chevron_down.png	(from https://kidsdiscoveryworld.com/generator/includes/style.css)
15:43:00	970/970	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202011%2019:06:34%20GMT	https://kidsdiscoveryworld.com/generator/images/chevron_right.png	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/images/chevron_right.png	(from https://kidsdiscoveryworld.com/generator/includes/style.css)
15:43:01	1617/1617	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202011%2019:06:34%20GMT	https://kidsdiscoveryworld.com/generator/images/logo_header.png	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/images/logo_header.png	(from https://kidsdiscoveryworld.com/generator/includes/style.css)
15:43:01	1077/1077	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202011%2019:06:34%20GMT	https://kidsdiscoveryworld.com/generator/images/tab_back.png	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/images/tab_back.png	(from https://kidsdiscoveryworld.com/generator/includes/style.css)
15:43:01	1032/1032	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202011%2019:06:34%20GMT	https://kidsdiscoveryworld.com/generator/images/tab_back_active.png	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/images/tab_back_active.png	(from https://kidsdiscoveryworld.com/generator/includes/style.css)
15:43:01	82/82	---M--	200	added ('OK')	image/png	date:Thu,%2029%20Sep%202011%2019:06:34%20GMT	https://kidsdiscoveryworld.com/generator/images/minitabback.png	C:/Meus%20Sites/Site%20Creche/kidsdiscoveryworld.com/generator/images/minitabback.png	(from https://kidsdiscoveryworld.com/generator/includes/style.css)
